0.240  79.69   2.65 2.0
0.300  81.70   6.22 2.0
0.310  78.17   4.74 2.0
0.350  82.70   8.40 2.0
0.360  79.93   3.39 2.0
0.380  81.50   1.90 2.0
0.430  86.45   3.68 2.0
0.440  82.60   7.80 2.0
0.510  90.40   1.90 2.0
0.520  94.35   2.65 2.0
0.560  93.33   2.32 2.0
0.570  98.48   3.19 2.0
0.600  87.90   6.10 2.0
0.610  97.30   2.10 2.0
0.640  98.82   2.99 2.0
2.33  224.00   8.00 2.0
2.340 223.00   7.00 2.0
2.360 227.00   8.00 2.0
